[14:09:33 505]:  WARNING! No Y16 data recved in 5000 ms in Y16PullerNET640x480HS
[14:28:46 045]:   Create Device: NET384x288NOCLIPHS
[14:28:46 045]:   nFpgaPort=4954, nY16Port=4955
[14:28:46 045]:   Thread start. id=27688
[14:28:46 046]:   Thread start. id=27236
[14:28:46 046]:   Thread start. id=23856
[14:28:46 046]:   Base64Name=YWRtaW46OTk5OQ==
[14:28:46 187]:   Recv armversion is "HTTP/1.1 405 Method Not Allowed
Server: gSOAP/2.8
Content-Type: text/xml; charset=utf-8
Content-Length: 1363
Connection: close

<?xml version="1.0" encoding="UTF-8"?>
<SOAP-ENV:Fault xmlns:SOAP-ENV="http://www.w3.org/2003/05/soap-envelope" xmlns:SOAP-ENC="http://www.w3.org/2003/05/soap-encoding" xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xmlns:xsd="http://www.w3.org/2001/XMLSchema" xmlns:wsa="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:wsdd="http://schemas.xmlsoap.org/ws/2005/04/discovery" xmlns:chan="http://schemas.microsoft.com/ws/2005/02/duplex" xmlns:wsa5="http://www.w3.org/2005/08/addressing" xmlns:xmime="http://tempuri.org/xmime.xsd" xmlns:xop="http://www.w3.org/2004/08/xop/include" xmlns:wsrfbf="http://docs.oasis-open.org/wsrf/bf-2" xmlns:tt="http://www.onvif.org/ver10/schema" xmlns:wstop="http://docs.oasis-open.org/wsn/t-1" xmlns:wsrfr="http://docs.oasis-open.org/wsrf/r-2" xmlns:tan="http://www.onvif.org/ver20/analytics/wsdl" xmlns:tdn="http://www.onvif.org/ver10/network/wsdl" xmlns:tds="http://www.onvif.org/ver10/device/wsdl" xmlns:tev="http://www.onvif.org/ver10/events/wsdl" xmlns:wsnt="http://docs.oasis-open.org/wsn/b-2" xmlns:timg="http://www.onvif.org/ver20/imaging/wsdl" xmlns:tmd="http://www.onvif.org/ver10/deviceIO/wsdl" xmlns:tptz="http://www.onvif.org/ver20/ptz/wsdl" xmlns:trt="http://www.onvif.org/ver10/media/wsdl"><faultcode>SOAP-ENV:Client</faultcode><faultstring>HTTP GET method not implemented</faultstring></SOAP-ENV:Fault>"
[14:28:46 187]:  ERROR! Has not find softwareversion when req arm version
[14:28:46 248]:   Now try GetArmVersionHS
[14:28:46 248]:   Base64Name=YWRtaW46OTk5OQ==
[14:28:46 406]:   Recv armversion is "ZU02A V2.18"
[14:28:46 468]:   cArmVersion=zu02a
[14:28:49 483]:   GD_MTC_SDK_OpenStream
[14:28:49 483]:   nPullDataType=2
[14:28:49 483]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:28:49 513]:   DataPull:: recv MSG_TYPE_OPEN_STREAM msg
[14:28:49 513]:   Base64Name=YWRtaW46OTk5OQ==
[14:28:49 529]:   armSendAndRecv send data get_curse_info
[14:28:49 639]:   get_curse_info=[gear=1&measurerange=0&mintemp=-100&maxtemp=1600$gear=2&measurerange=0&mintemp=-200&maxtemp=1600$gear=3&measurerange=0&mintemp=-100&maxtemp=1800$gear=1&measurerange=1&mintemp=-100&maxtemp=3600$gear=2&measurerange=1&mintemp=-200&maxtemp=3600$gear=3&measurerange=1&mintemp=-100&maxtemp=3600$gear=1&measurerange=2&mintemp=-100&maxtemp=6600$gear=2&measurerange=2&mintemp=-200&maxtemp=6700$gear=3&measurerange=2&mintemp=-100&maxtemp=6600]
[14:28:49 639]:   After remove same range info
[14:28:49 639]:   v.nRangeIndex=0, v.fMinTemp=-10.000000, v.fMaxTemp=160.000000
[14:28:49 639]:   v.nRangeIndex=1, v.fMinTemp=-10.000000, v.fMaxTemp=360.000000
[14:28:49 639]:   v.nRangeIndex=2, v.fMinTemp=-10.000000, v.fMaxTemp=660.000000
[14:28:49 639]:   H264Pull::openStream
[14:28:49 639]:   avcodec_register_all
[14:28:49 647]:   av_register_all
[14:28:49 647]:   avformat_network_init
[14:28:49 647]:   avformat_alloc_context
[14:28:49 647]:   avformat_open_input
[14:28:49 655]:   Update m_pDataCfg->strVskGearDesc, [old=-20¡æ~150¡æ&-20¡æ~350¡æ&100¡æ~650¡æ, new=-10¡æ~160¡æ&-10¡æ~360¡æ&-10¡æ~660¡æ]
[14:28:49 720]:   avformat_find_stream_info
[14:28:49 720]:   After open h264 stream
[14:28:49 720]:   H264Pull::startRecvStream
[14:28:49 720]:   H264Puller start recv data.
[14:28:49 733]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_OPEN_STREAM
[14:28:49 733]:   wait msg result in time. [nMsgType=1003]
[14:28:49 733]:   After DataCore::msgToDataCoreAndWaitForResult
[14:28:49 733]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:28:49 779]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:28:49 779]:   info->recvEmiss=98
[14:28:49 779]:   info->recvDistance=250
[14:28:49 843]:   Send change palette
[14:28:49 858]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_SET_PALETTE
[14:28:49 858]:   wait msg result in time. [nMsgType=1021]
[14:28:49 858]:   After DataCore::msgToDataCoreAndWaitForResult
[14:28:49 858]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:28:49 905]:   pCurvesStruct->curve_count=9, pCurvesStruct->curve_length=32768
[14:28:49 906]:   curve[index, range, gear, len]=[0, 0, 1, 0]
[14:28:49 906]:   curve[index, range, gear, len]=[1, 0, 2, 0]
[14:28:49 906]:   curve[index, range, gear, len]=[2, 0, 3, 0]
[14:28:49 906]:   curve[index, range, gear, len]=[3, 1, 1, 0]
[14:28:49 906]:   curve[index, range, gear, len]=[4, 1, 2, 0]
[14:28:49 906]:   curve[index, range, gear, len]=[5, 1, 3, 0]
[14:28:49 906]:   curve[index, range, gear, len]=[6, 2, 1, 0]
[14:28:49 906]:   curve[index, range, gear, len]=[7, 2, 2, 0]
[14:28:49 906]:   curve[index, range, gear, len]=[8, 2, 3, 0]
[14:28:49 906]:  ERROR! Curve[5], element[5861] format error

[14:28:49 906]:  ERROR! Curve[8], element[4814] format error

[14:28:50 972]:   wait msg result in time. [nMsgType=1026]
[14:28:50 972]:   After DataCore::msgToDataCoreAndWaitForResult
[14:28:50 972]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_SET_Y16_FRAME_RATE
[14:28:51 050]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:28:51 050]:   info->recvEmiss=98
[14:28:51 050]:   info->recvDistance=250
[14:28:51 112]:   Use HsCurve[7], range=2, gear=2
[14:28:51 236]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:28:51 236]:   info->recvEmiss=98
[14:28:51 236]:   info->recvDistance=250
[14:29:16 911]:   SDK version:1.0.0.121
[14:29:16 911]:  WARNING! call readCfg return failed. in GD_MTC_SDK_Init
[14:29:16 912]:   GD_MTC_SDK_Login
[14:29:16 912]:   Thread start. id=12032
[14:29:16 912]:   Into msgToThisServiceCoreAndWaitForResult
[14:29:16 912]:   msg to ServiceCore msgId=0, pMsg=0
[14:29:16 912]:   msg to ServiceCore msgId=0, pMsg=0. Done
[14:29:16 917]:   ServiceCore::login
[14:29:16 918]:   SDK version:1.0.0.121
[14:29:16 918]:   nDeviceType=11
[14:29:16 918]:   Create Device: NET384x288NOCLIPHS
[14:29:16 918]:   nFpgaPort=4954, nY16Port=4955
[14:29:16 918]:   Thread start. id=13712
[14:29:16 919]:   Thread start. id=28276
[14:29:16 919]:   Thread start. id=23524
[14:29:16 919]:   Base64Name=YWRtaW46OTk5OQ==
[14:29:17 060]:   Recv armversion is "HTTP/1.1 405 Method Not Allowed
Server: gSOAP/2.8
Content-Type: text/xml; charset=utf-8
Content-Length: 1363
Connection: close

<?xml version="1.0" encoding="UTF-8"?>
<SOAP-ENV:Fault xmlns:SOAP-ENV="http://www.w3.org/2003/05/soap-envelope" xmlns:SOAP-ENC="http://www.w3.org/2003/05/soap-encoding" xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xmlns:xsd="http://www.w3.org/2001/XMLSchema" xmlns:wsa="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:wsdd="http://schemas.xmlsoap.org/ws/2005/04/discovery" xmlns:chan="http://schemas.microsoft.com/ws/2005/02/duplex" xmlns:wsa5="http://www.w3.org/2005/08/addressing" xmlns:xmime="http://tempuri.org/xmime.xsd" xmlns:xop="http://www.w3.org/2004/08/xop/include" xmlns:wsrfbf="http://docs.oasis-open.org/wsrf/bf-2" xmlns:tt="http://www.onvif.org/ver10/schema" xmlns:wstop="http://docs.oasis-open.org/wsn/t-1" xmlns:wsrfr="http://docs.oasis-open.org/wsrf/r-2" xmlns:tan="http://www.onvif.org/ver20/analytics/wsdl" xmlns:tdn="http://www.onvif.org/ver10/network/wsdl" xmlns:tds="http://www.onvif.org/ver10/device/wsdl" xmlns:tev="http://www.onvif.org/ver10/events/wsdl" xmlns:wsnt="http://docs.oasis-open.org/wsn/b-2" xmlns:timg="http://www.onvif.org/ver20/imaging/wsdl" xmlns:tmd="http://www.onvif.org/ver10/deviceIO/wsdl" xmlns:tptz="http://www.onvif.org/ver20/ptz/wsdl" xmlns:trt="http://www.onvif.org/ver10/media/wsdl"><faultcode>SOAP-ENV:Client</faultcode><faultstring>HTTP GET method not implemented</faultstring></SOAP-ENV:Fault>"
[14:29:17 060]:  ERROR! Has not find softwareversion when req arm version
[14:29:17 120]:   Now try GetArmVersionHS
[14:29:17 120]:   Base64Name=YWRtaW46OTk5OQ==
[14:29:17 274]:   Recv armversion is "ZU02A V2.18"
[14:29:17 338]:   cArmVersion=zu02a
[14:29:20 354]:   GD_MTC_SDK_OpenStream
[14:29:20 354]:   nPullDataType=2
[14:29:20 354]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:29:20 384]:   DataPull:: recv MSG_TYPE_OPEN_STREAM msg
[14:29:20 384]:   Base64Name=YWRtaW46OTk5OQ==
[14:29:20 385]:   armSendAndRecv send data get_curse_info
[14:29:20 491]:   get_curse_info=[gear=1&measurerange=0&mintemp=-100&maxtemp=1600$gear=2&measurerange=0&mintemp=-200&maxtemp=1600$gear=3&measurerange=0&mintemp=-100&maxtemp=1800$gear=1&measurerange=1&mintemp=-100&maxtemp=3600$gear=2&measurerange=1&mintemp=-200&maxtemp=3600$gear=3&measurerange=1&mintemp=-100&maxtemp=3600$gear=1&measurerange=2&mintemp=-100&maxtemp=6600$gear=2&measurerange=2&mintemp=-200&maxtemp=6700$gear=3&measurerange=2&mintemp=-100&maxtemp=6600]
[14:29:20 492]:   After remove same range info
[14:29:20 492]:   v.nRangeIndex=0, v.fMinTemp=-10.000000, v.fMaxTemp=160.000000
[14:29:20 492]:   v.nRangeIndex=1, v.fMinTemp=-10.000000, v.fMaxTemp=360.000000
[14:29:20 492]:   v.nRangeIndex=2, v.fMinTemp=-10.000000, v.fMaxTemp=660.000000
[14:29:20 492]:   H264Pull::openStream
[14:29:20 492]:   avcodec_register_all
[14:29:20 500]:   av_register_all
[14:29:20 500]:   avformat_network_init
[14:29:20 500]:   avformat_alloc_context
[14:29:20 500]:   avformat_open_input
[14:29:20 507]:   Update m_pDataCfg->strVskGearDesc, [old=-20¡æ~150¡æ&-20¡æ~350¡æ&100¡æ~650¡æ, new=-10¡æ~160¡æ&-10¡æ~360¡æ&-10¡æ~660¡æ]
[14:29:20 573]:   avformat_find_stream_info
[14:29:20 573]:   After open h264 stream
[14:29:20 573]:   H264Pull::startRecvStream
[14:29:20 573]:   H264Puller start recv data.
[14:29:20 587]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_OPEN_STREAM
[14:29:20 587]:   wait msg result in time. [nMsgType=1003]
[14:29:20 587]:   After DataCore::msgToDataCoreAndWaitForResult
[14:29:20 587]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:29:20 633]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:29:20 633]:   info->recvEmiss=98
[14:29:20 633]:   info->recvDistance=250
[14:29:20 698]:   Send change palette
[14:29:20 712]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_SET_PALETTE
[14:29:20 712]:   wait msg result in time. [nMsgType=1021]
[14:29:20 713]:   After DataCore::msgToDataCoreAndWaitForResult
[14:29:20 713]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:29:20 758]:   pCurvesStruct->curve_count=9, pCurvesStruct->curve_length=32768
[14:29:20 758]:   curve[index, range, gear, len]=[0, 0, 1, 0]
[14:29:20 758]:   curve[index, range, gear, len]=[1, 0, 2, 0]
[14:29:20 758]:   curve[index, range, gear, len]=[2, 0, 3, 0]
[14:29:20 759]:   curve[index, range, gear, len]=[3, 1, 1, 0]
[14:29:20 759]:   curve[index, range, gear, len]=[4, 1, 2, 0]
[14:29:20 759]:   curve[index, range, gear, len]=[5, 1, 3, 0]
[14:29:20 759]:   curve[index, range, gear, len]=[6, 2, 1, 0]
[14:29:20 759]:   curve[index, range, gear, len]=[7, 2, 2, 0]
[14:29:20 759]:   curve[index, range, gear, len]=[8, 2, 3, 0]
[14:29:20 759]:  ERROR! Curve[5], element[5861] format error

[14:29:20 759]:  ERROR! Curve[8], element[4814] format error

[14:29:21 828]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_SET_Y16_FRAME_RATE
[14:29:21 828]:   wait msg result in time. [nMsgType=1026]
[14:29:21 828]:   After DataCore::msgToDataCoreAndWaitForResult
[14:29:21 905]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:29:21 905]:   info->recvEmiss=98
[14:29:21 906]:   info->recvDistance=250
[14:29:21 967]:   Use HsCurve[7], range=2, gear=2
[14:29:22 029]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:29:22 029]:   info->recvEmiss=98
[14:29:22 029]:   info->recvDistance=250
[14:29:46 157]:   SDK version:1.0.0.121
[14:29:46 158]:  WARNING! call readCfg return failed. in GD_MTC_SDK_Init
[14:29:46 158]:   GD_MTC_SDK_Login
[14:29:46 158]:   Into msgToThisServiceCoreAndWaitForResult
[14:29:46 158]:   msg to ServiceCore msgId=0, pMsg=0
[14:29:46 158]:   msg to ServiceCore msgId=0, pMsg=0. Done
[14:29:46 158]:   Thread start. id=7596
[14:29:46 158]:   ServiceCore::login
[14:29:46 158]:   SDK version:1.0.0.121
[14:29:46 158]:   nDeviceType=11
[14:29:46 158]:   Create Device: NET384x288NOCLIPHS
[14:29:46 158]:   nFpgaPort=4954, nY16Port=4955
[14:29:46 159]:   Thread start. id=5416
[14:29:46 160]:   Thread start. id=9060
[14:29:46 160]:   Thread start. id=23636
[14:29:46 160]:   Base64Name=YWRtaW46OTk5OQ==
[14:29:46 306]:   Recv armversion is "HTTP/1.1 405 Method Not Allowed
Server: gSOAP/2.8
Content-Type: text/xml; charset=utf-8
Content-Length: 1363
Connection: close

<?xml version="1.0" encoding="UTF-8"?>
<SOAP-ENV:Fault xmlns:SOAP-ENV="http://www.w3.org/2003/05/soap-envelope" xmlns:SOAP-ENC="http://www.w3.org/2003/05/soap-encoding" xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xmlns:xsd="http://www.w3.org/2001/XMLSchema" xmlns:wsa="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:wsdd="http://schemas.xmlsoap.org/ws/2005/04/discovery" xmlns:chan="http://schemas.microsoft.com/ws/2005/02/duplex" xmlns:wsa5="http://www.w3.org/2005/08/addressing" xmlns:xmime="http://tempuri.org/xmime.xsd" xmlns:xop="http://www.w3.org/2004/08/xop/include" xmlns:wsrfbf="http://docs.oasis-open.org/wsrf/bf-2" xmlns:tt="http://www.onvif.org/ver10/schema" xmlns:wstop="http://docs.oasis-open.org/wsn/t-1" xmlns:wsrfr="http://docs.oasis-open.org/wsrf/r-2" xmlns:tan="http://www.onvif.org/ver20/analytics/wsdl" xmlns:tdn="http://www.onvif.org/ver10/network/wsdl" xmlns:tds="http://www.onvif.org/ver10/device/wsdl" xmlns:tev="http://www.onvif.org/ver10/events/wsdl" xmlns:wsnt="http://docs.oasis-open.org/wsn/b-2" xmlns:timg="http://www.onvif.org/ver20/imaging/wsdl" xmlns:tmd="http://www.onvif.org/ver10/deviceIO/wsdl" xmlns:tptz="http://www.onvif.org/ver20/ptz/wsdl" xmlns:trt="http://www.onvif.org/ver10/media/wsdl"><faultcode>SOAP-ENV:Client</faultcode><faultstring>HTTP GET method not implemented</faultstring></SOAP-ENV:Fault>"
[14:29:46 306]:  ERROR! Has not find softwareversion when req arm version
[14:29:46 370]:   Now try GetArmVersionHS
[14:29:46 370]:   Base64Name=YWRtaW46OTk5OQ==
[14:29:46 543]:   Recv armversion is "ZU02A V2.18"
[14:29:46 605]:   cArmVersion=zu02a
[14:29:49 619]:   GD_MTC_SDK_OpenStream
[14:29:49 619]:   nPullDataType=2
[14:29:49 619]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:29:49 649]:   DataPull:: recv MSG_TYPE_OPEN_STREAM msg
[14:29:49 649]:   Base64Name=YWRtaW46OTk5OQ==
[14:29:49 665]:   armSendAndRecv send data get_curse_info
[14:29:49 775]:   get_curse_info=[gear=1&measurerange=0&mintemp=-100&maxtemp=1600$gear=2&measurerange=0&mintemp=-200&maxtemp=1600$gear=3&measurerange=0&mintemp=-100&maxtemp=1800$gear=1&measurerange=1&mintemp=-100&maxtemp=3600$gear=2&measurerange=1&mintemp=-200&maxtemp=3600$gear=3&measurerange=1&mintemp=-100&maxtemp=3600$gear=1&measurerange=2&mintemp=-100&maxtemp=6600$gear=2&measurerange=2&mintemp=-200&maxtemp=6700$gear=3&measurerange=2&mintemp=-100&maxtemp=6600]
[14:29:49 775]:   After remove same range info
[14:29:49 775]:   v.nRangeIndex=0, v.fMinTemp=-10.000000, v.fMaxTemp=160.000000
[14:29:49 775]:   v.nRangeIndex=1, v.fMinTemp=-10.000000, v.fMaxTemp=360.000000
[14:29:49 775]:   v.nRangeIndex=2, v.fMinTemp=-10.000000, v.fMaxTemp=660.000000
[14:29:49 775]:   H264Pull::openStream
[14:29:49 775]:   avcodec_register_all
[14:29:49 783]:   av_register_all
[14:29:49 783]:   avformat_network_init
[14:29:49 783]:   avformat_alloc_context
[14:29:49 783]:   avformat_open_input
[14:29:49 790]:   Update m_pDataCfg->strVskGearDesc, [old=-20¡æ~150¡æ&-20¡æ~350¡æ&100¡æ~650¡æ, new=-10¡æ~160¡æ&-10¡æ~360¡æ&-10¡æ~660¡æ]
[14:29:49 869]:   avformat_find_stream_info
[14:29:49 869]:   After open h264 stream
[14:29:49 869]:   H264Pull::startRecvStream
[14:29:49 869]:   H264Puller start recv data.
[14:29:49 883]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_OPEN_STREAM
[14:29:49 883]:   wait msg result in time. [nMsgType=1003]
[14:29:49 883]:   After DataCore::msgToDataCoreAndWaitForResult
[14:29:49 883]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:29:49 928]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:29:49 928]:   info->recvEmiss=98
[14:29:49 928]:   info->recvDistance=250
[14:29:49 993]:   Send change palette
[14:29:50 007]:   wait msg result in time. [nMsgType=1021]
[14:29:50 007]:   After DataCore::msgToDataCoreAndWaitForResult
[14:29:50 007]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:29:50 007]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_SET_PALETTE
[14:29:50 054]:   pCurvesStruct->curve_count=9, pCurvesStruct->curve_length=32768
[14:29:50 054]:   curve[index, range, gear, len]=[0, 0, 1, 0]
[14:29:50 055]:   curve[index, range, gear, len]=[1, 0, 2, 0]
[14:29:50 055]:   curve[index, range, gear, len]=[2, 0, 3, 0]
[14:29:50 055]:   curve[index, range, gear, len]=[3, 1, 1, 0]
[14:29:50 055]:   curve[index, range, gear, len]=[4, 1, 2, 0]
[14:29:50 055]:   curve[index, range, gear, len]=[5, 1, 3, 0]
[14:29:50 055]:   curve[index, range, gear, len]=[6, 2, 1, 0]
[14:29:50 055]:   curve[index, range, gear, len]=[7, 2, 2, 0]
[14:29:50 055]:   curve[index, range, gear, len]=[8, 2, 3, 0]
[14:29:50 055]:  ERROR! Curve[5], element[5861] format error

[14:29:50 055]:  ERROR! Curve[8], element[4814] format error

[14:29:51 109]:   m_DownloadCmdRtnEvent.setEvent(); at MSG_TYPE_SET_Y16_FRAME_RATE
[14:29:51 109]:   wait msg result in time. [nMsgType=1026]
[14:29:51 109]:   After DataCore::msgToDataCoreAndWaitForResult
[14:29:51 172]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:29:51 172]:   info->recvEmiss=98
[14:29:51 172]:   info->recvDistance=250
[14:29:51 233]:   Use HsCurve[7], range=2, gear=2
[14:29:51 279]:   Recv calc parm: [recvDistance=250&recvEmiss=98&recvHumidity=79&recvBackTemp=30&recvBackFlag=0&recvDis_a0=-33814&recvDis_a1=3137&recvDis_b0=924&recvDis_b1=9729&recvDis_c0=-2482&recvDis_c1=777&recvKF=98&&recvB0=3&recvK1=0&recvK2=300&recvK3=0&recvK4=0&recvB2=0&CorrectionTemp=0&recvK5=0&recvK6=-370&recvB3=2300]
[14:29:51 280]:   info->recvEmiss=98
[14:29:51 280]:   info->recvDistance=250
[14:56:03 279]:   SDK version:1.0.0.121
[14:56:03 280]:  WARNING! call readCfg return failed. in GD_MTC_SDK_Init
[14:56:03 280]:   GD_MTC_SDK_Login
[14:56:03 280]:   Into msgToThisServiceCoreAndWaitForResult
[14:56:03 280]:   Thread start. id=14568
[14:56:03 281]:   msg to ServiceCore msgId=0, pMsg=0
[14:56:03 281]:   msg to ServiceCore msgId=0, pMsg=0. Done
[14:56:03 289]:   ServiceCore::login
[14:56:03 289]:   SDK version:1.0.0.121
[14:56:03 289]:   nDeviceType=11
[14:56:03 289]:   Create Device: NET384x288NOCLIPHS
[14:56:03 289]:   nFpgaPort=4954, nY16Port=4955
[14:56:03 289]:   Thread start. id=18748
[14:56:03 290]:   Thread start. id=9984
[14:56:03 291]:   Thread start. id=12488
[14:56:03 291]:   Base64Name=YWRtaW46OTk5OQ==
[14:56:03 430]:   Recv armversion is "HTTP/1.1 405 Method Not Allowed
Server: gSOAP/2.8
Content-Type: text/xml; charset=utf-8
Content-Length: 1363
Connection: close

<?xml version="1.0" encoding="UTF-8"?>
<SOAP-ENV:Fault xmlns:SOAP-ENV="http://www.w3.org/2003/05/soap-envelope" xmlns:SOAP-ENC="http://www.w3.org/2003/05/soap-encoding" xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xmlns:xsd="http://www.w3.org/2001/XMLSchema" xmlns:wsa="http://schemas.xmlsoap.org/ws/2004/08/addressing" xmlns:wsdd="http://schemas.xmlsoap.org/ws/2005/04/discovery" xmlns:chan="http://schemas.microsoft.com/ws/2005/02/duplex" xmlns:wsa5="http://www.w3.org/2005/08/addressing" xmlns:xmime="http://tempuri.org/xmime.xsd" xmlns:xop="http://www.w3.org/2004/08/xop/include" xmlns:wsrfbf="http://docs.oasis-open.org/wsrf/bf-2" xmlns:tt="http://www.onvif.org/ver10/schema" xmlns:wstop="http://docs.oasis-open.org/wsn/t-1" xmlns:wsrfr="http://docs.oasis-open.org/wsrf/r-2" xmlns:tan="http://www.onvif.org/ver20/analytics/wsdl" xmlns:tdn="http://www.onvif.org/ver10/network/wsdl" xmlns:tds="http://www.onvif.org/ver10/device/wsdl" xmlns:tev="http://www.onvif.org/ver10/events/wsdl" xmlns:wsnt="http://docs.oasis-open.org/wsn/b-2" xmlns:timg="http://www.onvif.org/ver20/imaging/wsdl" xmlns:tmd="http://www.onvif.org/ver10/deviceIO/wsdl" xmlns:tptz="http://www.onvif.org/ver20/ptz/wsdl" xmlns:trt="http://www.onvif.org/ver10/media/wsdl"><faultcode>SOAP-ENV:Client</faultcode><faultstring>HTTP GET method not implemented</faultstring></SOAP-ENV:Fault>"
[14:56:03 430]:  ERROR! Has not find softwareversion when req arm version
[14:56:03 492]:   Now try GetArmVersionHS
[14:56:03 492]:   Base64Name=YWRtaW46OTk5OQ==
[14:56:03 665]:   Recv armversion is "ZU02A V2.18"
[14:56:03 727]:   cArmVersion=zu02a
[14:56:06 741]:   GD_MTC_SDK_OpenStream
[14:56:06 741]:   nPullDataType=2
[14:56:06 741]:   Before DataCore::msgToDataCoreAndWaitForResult
[14:56:06 772]:   DataPull:: recv MSG_TYPE_OPEN_STREAM msg
[14:56:06 772]:   Base64Name=YWRtaW46OTk5OQ==
[14:56:06 787]:   armSendAndRecv send data get_curse_info
